;AnoMes;Municipio_Ibge;Municipio;Estado_Ibge;Estado;Sigla_Regiao;Regiao;VL_PagadorPF;QT_PagadorPF;VL_PagadorPJ;QT_PagadorPJ;VL_RecebedorPF;QT_RecebedorPF;VL_RecebedorPJ;QT_RecebedorPJ;QT_PES_PagadorPF;QT_PES_PagadorPJ;QT_PES_RecebedorPF;QT_PES_RecebedorPJ;data
142;202202;2210300,0;SÃO JULIÃO;22,0;PIAUÍ;NE;NORDESTE;5284314,01;23956;382016,7;535;4773254,09;21370;398571,94;1108;1854;35;1974;38;2022-02-01
143;202202;5100359,0;ALTO BOA VISTA;51,0;MATO GROSSO;CO;CENTRO-OESTE;9583239,85;24590;3597501,43;2458;9214631,23;18926;3366324,85;5504;2024;149;2002;145;2022-02-01
144;202202;5004601,0;ITAQUIRAÍ;50,0;MATO GROSSO DO SUL;CO;CENTRO-OESTE;16129529,37;60552;7575139,94;4627;15559863,31;46078;8914750,58;12874;5579;316;5343;313;2022-02-01
145;202202;5107602,0;RONDONÓPOLIS;51,0;MATO GROSSO;CO;CENTRO-OESTE;498875970,08;1532165;629732598,52;200671;530774275,53;1321427;590096682,25;320625;110314;9828;112523;9207;2022-02-01
146;202202;3112109,0;CAPARAÓ;31,0;MINAS GERAIS;SE;SUDESTE;2517793,21;10051;698781,83;635;2415051,66;8802;746641,38;1114;1137;57;1177;54;2022-02-01
147;202202;2211308,0;VALENÇA DO PIAUÍ;22,0;PIAUÍ;NE;NORDESTE;13141777,52;69526;4641940,57;4906;13280796,14;60000;3888667,39;9256;5670;368;6036;348;2022-02-01
148;202202;2707602,0;QUEBRANGULO;27,0;ALAGOAS;NE;NORDESTE;5869033,42;30845;811217,8;728;5959603,52;23597;1031683,15;885;2398;48;2608;48;2022-02-01
149;202202;2905503,0;CALDEIRÃO GRANDE;29,0;BAHIA;NE;NORDESTE;4974382,31;24649;648789,39;788;5172211,26;21307;546332,28;902;2424;74;2601;66;2022-02-01
150;202202;1200252,0;EPITACIOLÂNDIA;12,0;ACRE;NO;NORTE;14904978,69;56718;11144559,75;5656;15229590,88;47971;12087589,28;9726;4506;269;4581;266;2022-02-01
151;202202;4323358,0;VILA LÂNGARO;43,0;RIO GRANDE DO SUL;SU;SUL;1577498,15;3043;876365,55;446;1080087,82;1619;936681,42;927;506;36;396;45;2022-02-01
152;202202;1304005,0;SILVES;13,0;AMAZONAS;NO;NORTE;2991717,05;29119;221931,47;382;2854041,06;25153;152379,99;1080;2039;35;2089;43;2022-02-01
153;202202;4114104,0;MANDAGUAÇU;41,0;PARANÁ;SU;SUL;30905123,65;96188;21564719,96;15939;32292027,19;80354;22310115,22;27247;9342;1066;9423;999;2022-02-01
154;202202;2101970,0;BOA VISTA DO GURUPI;21,0;MARANHÃO;NE;NORDESTE;5837674,27;30354;505682,73;444;5588463,08;26878;581739,16;1346;2214;39;2281;44;2022-02-01
155;202202;2208700,0;REDENÇÃO DO GURGUÉIA;22,0;PIAUÍ;NE;NORDESTE;5168755,26;25999;777588,85;936;5031156,13;22460;761998,64;1547;2043;58;2351;51;2022-02-01
156;202202;4212239,0;PARAÍSO;42,0;SANTA CATARINA;SU;SUL;1925957,61;5301;5001487,7;568;1921268,97;3722;4706665,18;1156;809;71;760;77;2022-02-01
157;202202;4216602,0;SÃO JOSÉ;42,0;SANTA CATARINA;SU;SUL;519878988,78;1451398;559696823,33;208666;575996314,15;1295482;553986164,41;444704;130640;14050;129790;12878;2022-02-01
158;202202;3539608,0;PLANALTO;35,0;SÃO PAULO;SE;SUDESTE;4324903,88;14966;1528300,08;1176;4214731,65;11912;1808966,66;2244;1508;89;1509;89;2022-02-01
159;202202;3205176,0;VILA VALÉRIO;32,0;ESPÍRITO SANTO;SE;SUDESTE;14485936,52;42115;10817087,87;3199;15600679,29;29837;9443879,99;8028;4065;287;3795;290;2022-02-01
160;202202;1504307,0;MARACANÃ;15,0;PARÁ;NO;NORTE;10025243,9;74530;924588,61;1146;10166909,44;68726;697230,82;2719;5780;86;6029;85;2022-02-01
161;202202;2919900,0;MACURURÉ;29,0;BAHIA;NE;NORDESTE;2929035,94;15926;464075,83;437;2654513,31;13865;385328,58;823;1456;33;1470;29;2022-02-01
162;202202;3120151,0;CRISÓLITA;31,0;MINAS GERAIS;SE;SUDESTE;2001922,9;10223;173237,39;301;2138095,41;8642;130473,5;363;1006;27;1095;30;2022-02-01
163;202202;3533601,0;NUPORANGA;35,0;SÃO PAULO;SE;SUDESTE;7969857,87;24242;3199210,26;2287;9415394,48;19272;2791944,16;4681;2358;207;2246;200;2022-02-01
164;202202;5005608,0;MIRANDA;50,0;MATO GROSSO DO SUL;CO;CENTRO-OESTE;18177788,6;69761;6806922,35;5657;18842025,36;56719;6523695,7;10772;6206;348;6563;359;2022-02-01
165;202202;3303401,0;NOVA FRIBURGO;33,0;RIO DE JANEIRO;SE;SUDESTE;258515325,82;753181;170719334,12;73996;282626681,61;692487;178825653,3;171226;74825;6269;76278;6211;2022-02-01
166;202202;2929800,0;SAÚDE;29,0;BAHIA;NE;NORDESTE;5104830,35;26435;1241156,82;751;5603459,35;23299;965302,98;1140;2492;60;2649;63;2022-02-01
167;202202;3550605,0;SÃO ROQUE;35,0;SÃO PAULO;SE;SUDESTE;125968165,44;397370;94507438,74;46781;135399279,21;362524;82436788,58;73841;36856;3173;36663;2933;2022-02-01
168;202202;2110278,0;SANTO AMARO DO MARANHÃO;21,0;MARANHÃO;NE;NORDESTE;3756472,98;21867;1481516,98;1231;3593534,09;20999;1688136,73;2504;1615;90;1767;86;2022-02-01
169;202202;3118601,0;CONTAGEM;31,0;MINAS GERAIS;SE;SUDESTE;1204857736,52;4242863;1243308956,22;428126;1284099971,62;3882611;1125370779,44;700691;325930;25788;335641;23828;2022-02-01
170;202202;3121704,0;DIOGO DE VASCONCELOS;31,0;MINAS GERAIS;SE;SUDESTE;2481047,09;8002;175284,89;199;2281773,31;6861;293749,63;608;846;22;903;25;2022-02-01
171;202202;2400802,0;ANGICOS;24,0;RIO GRANDE DO NORTE;NE;NORDESTE;10259871,23;59139;2502242,13;2283;10244198,44;53944;3167518,23;7247;4207;164;4186;170;2022-02-01
172;202202;3140159,0;MÁRIO CAMPOS;31,0;MINAS GERAIS;SE;SUDESTE;20188836,0;78013;4879226,01;4247;20095326,74;64241;4898061,47;6871;6361;368;6475;331;2022-02-01
173;202202;2918456,0;JUCURUÇU;29,0;BAHIA;NE;NORDESTE;6511309,95;24879;424451,81;442;6768998,47;21327;352206,2;1516;2105;44;2154;44;2022-02-01
174;202202;2924108,0;PEDRÃO;29,0;BAHIA;NE;NORDESTE;4108647,41;29323;272842,98;299;4361589,38;25857;145043,85;475;1880;23;2090;31;2022-02-01
175;202202;3107703,0;BOM JESUS DO AMPARO;31,0;MINAS GERAIS;SE;SUDESTE;4027488,56;15806;3729629,9;1354;4482778,07;12960;2121640,41;2156;1668;142;1671;130;2022-02-01
176;202202;5006259,0;NOVO HORIZONTE DO SUL;50,0;MATO GROSSO DO SUL;CO;CENTRO-OESTE;4482092,88;15303;4577371,22;1268;4673074,16;13584;4347233,15;2481;1527;79;1503;78;2022-02-01
177;202202;2513109,0;SALGADO DE SÃO FÉLIX;25,0;PARAÍBA;NE;NORDESTE;5015706,52;25648;790144,26;486;5234238,43;25758;607212,16;1020;2361;47;2597;41;2022-02-01
178;202202;3533502,0;NOVO HORIZONTE;35,0;SÃO PAULO;SE;SUDESTE;45863994,06;126166;19561591,15;12934;47893161,28;104054;20995668,83;24254;12532;1098;12512;1109;2022-02-01
179;202202;3519071,0;HORTOLÂNDIA;35,0;SÃO PAULO;SE;SUDESTE;362489803,22;1364079;238541953,05;139008;391854538,93;1202739;269756463,08;183735;112469;8306;113670;7564;2022-02-01
180;202202;4308201,0;FLORES DA CUNHA;43,0;RIO GRANDE DO SUL;SU;SUL;35275191,42;88049;70142531,46;14845;37208801,51;67216;85936145,67;34673;11379;1525;10576;1604;2022-02-01
181;202202;5205802,0;CORUMBÁ DE GOIÁS;52,0;GOIÁS;CO;CENTRO-OESTE;12161998,83;32284;8301391,24;2012;12318003,86;27695;2872874,59;3901;2653;157;2827;155;2022-02-01
182;202202;4216909,0;SÃO LOURENÇO DO OESTE;42,0;SANTA CATARINA;SU;SUL;24805955,43;59921;23433604,57;10934;24122008,19;42552;28628590,15;23067;7462;1129;7102;1134;2022-02-01
183;202202;3302056,0;ITALVA;33,0;RIO DE JANEIRO;SE;SUDESTE;9923831,73;38017;4801816,14;2702;9745432,79;33203;4777873,03;6457;3863;238;3912;244;2022-02-01
184;202202;4304689,0;CAPELA DE SANTANA;43,0;RIO GRANDE DO SUL;SU;SUL;8246656,68;36096;4955481,13;3197;8880065,47;30248;5209205,98;6412;3644;258;3532;253;2022-02-01
185;202202;5007935,0;SONORA;50,0;MATO GROSSO DO SUL;CO;CENTRO-OESTE;17864891,65;65072;6570979,6;5966;15914230,73;49603;10015407,57;12658;5804;440;5805;419;2022-02-01
186;202202;2211605,0;VILA NOVA DO PIAUÍ;22,0;PIAUÍ;NE;NORDESTE;1455606,07;6880;108478,83;175;1293467,5;5524;72123,48;272;577;16;616;12;2022-02-01
187;202202;4208302,0;ITAPEMA;42,0;SANTA CATARINA;SU;SUL;163004677,73;355943;148011146,87;82670;177930476,68;302709;151545172,69;136852;31232;5620;30876;5138;2022-02-01
188;202202;2504801,0;COREMAS;25,0;PARAÍBA;NE;NORDESTE;13145698,04;42206;1160889,2;1755;13186179,47;39660;1134821,14;2404;3570;146;3846;131;2022-02-01
189;202202;2513703,0;SANTA RITA;25,0;PARAÍBA;NE;NORDESTE;116409091,89;617787;52655099,28;25818;121767733,2;594377;75394856,69;48565;42154;1537;46123;1387;2022-02-01
190;202202;4321907,0;TRÊS PASSOS;43,0;RIO GRANDE DO SUL;SU;SUL;21501206,16;60301;13402534,75;6767;21703551,75;44750;16226679,24;18610;7026;732;6702;799;2022-02-01
191;202202;2200806,0;ANTÔNIO ALMEIDA;22,0;PIAUÍ;NE;NORDESTE;2255010,55;12025;463057,96;317;1997903,23;9899;164621,68;608;910;26;1031;20;2022-02-01
192;202202;4314506,0;PINHEIRO MACHADO;43,0;RIO GRANDE DO SUL;SU;SUL;8200414,91;32384;1952182,78;2383;8516961,59;24917;2446446,57;6007;3461;234;3262;239;2022-02-01
193;202202;5003702,0;DOURADOS;50,0;MATO GROSSO DO SUL;CO;CENTRO-OESTE;511058049,78;1340433;502338109,71;167214;510255636,13;1115793;528916027,52;351942;100581;8871;101039;8404;2022-02-01
194;202202;5103106,0;COCALINHO;51,0;MATO GROSSO;CO;CENTRO-OESTE;8184800,36;27209;3652721,59;2054;7528772,74;20830;2661098,48;4291;1991;132;2077;130;2022-02-01
195;202202;5104542,0;ITANHANGÁ;51,0;MATO GROSSO;CO;CENTRO-OESTE;7226467,73;12304;2468592,72;2243;5605109,98;8293;3210060,05;4004;1410;211;1211;194;2022-02-01
196;202202;3544400,0;RUBIÁCEA;35,0;SÃO PAULO;SE;SUDESTE;2194439,53;6758;312330,43;388;1699218,9;5077;508703,27;471;786;40;757;31;2022-02-01
197;202202;2209807,0;SÃO GONÇALO DO PIAUÍ;22,0;PIAUÍ;NE;NORDESTE;3844725,87;19648;592564,56;533;3470124,92;17262;537234,14;1562;1426;35;1536;33;2022-02-01
198;202202;3145356,0;NOVO ORIENTE DE MINAS;31,0;MINAS GERAIS;SE;SUDESTE;7402940,82;24646;3683677,94;1201;8165534,43;21921;3446363,34;2200;2402;102;2565;98;2022-02-01
199;202202;2904803,0;CAATIBA;29,0;BAHIA;NE;NORDESTE;3217564,88;15395;415425,59;454;3400758,33;13523;261429,71;638;1523;54;1673;46;2022-02-01
200;202202;3169059,0;TOCOS DO MOJI;31,0;MINAS GERAIS;SE;SUDESTE;2150915,03;5614;223478,89;302;2075519,28;4792;400196,56;682;750;40;708;45;2022-02-01
201;202202;4318614,0;SÃO JOSÉ DO SUL;43,0;RIO GRANDE DO SUL;SU;SUL;1344962,66;3940;853993,87;558;1394292,0;2780;1081757,95;999;585;63;487;62;2022-02-01
202;202202;5004502,0;ITAPORÃ;50,0;MATO GROSSO DO SUL;CO;CENTRO-OESTE;22278339,3;70537;36426099,34;5998;23150756,2;53445;34805055,36;14559;6004;391;5769;390;2022-02-01
203;202202;4204806,0;CURITIBANOS;42,0;SANTA CATARINA;SU;SUL;44255739,34;125078;70690927,12;17123;45701123,72;105816;62009690,33;30851;13920;1244;13712;1286;2022-02-01
204;202202;4126009,0;SÃO SEBASTIÃO DA AMOREIRA;41,0;PARANÁ;SU;SUL;7158829,48;26490;3639467,95;2603;6946787,96;20199;3043362,96;6318;2640;200;2690;205;2022-02-01
205;202202;5108501,0;VERA;51,0;MATO GROSSO;CO;CENTRO-OESTE;16837263,76;38431;7443470,48;3960;14969918,05;30668;6318515,87;7854;3859;330;3616;316;2022-02-01
206;202202;2306256,0;ITAITINGA;23,0;CEARÁ;NE;NORDESTE;55463501,93;277729;33059611,69;22215;59808447,75;255943;32375176,32;43449;16935;995;17480;863;2022-02-01
207;202202;3155801,0;RIO POMBA;31,0;MINAS GERAIS;SE;SUDESTE;13109094,8;44696;10920733,49;4441;13094199,91;36713;9199885,48;10525;4795;441;4790;467;2022-02-01
208;202202;2204659,0;ILHA GRANDE;22,0;PIAUÍ;NE;NORDESTE;3358795,09;20768;333114,75;790;3722215,32;20321;220848,46;876;1890;53;2173;41;2022-02-01
209;202202;2703106,0;IGACI;27,0;ALAGOAS;NE;NORDESTE;11611670,94;46095;957181,1;1055;11572631,75;41565;793864,47;1607;4275;91;4788;88;2022-02-01
210;202202;1101450,0;PARECIS;11,0;RONDÔNIA;NO;NORTE;2821008,66;10020;236458,48;360;2588110,42;6957;230259,3;1093;1161;51;1004;52;2022-02-01
211;202202;4111209,0;ITAPEJARA D'OESTE;41,0;PARANÁ;SU;SUL;11030540,35;27449;17710398,86;5310;10518473,67;20335;26395316,68;13892;3187;424;3009;427;2022-02-01
212;202202;4309555,0;HARMONIA;43,0;RIO GRANDE DO SUL;SU;SUL;4058146,98;11312;1783968,92;1177;3982495,84;7189;1868236,55;2553;1675;147;1441;147;2022-02-01
213;202202;3113008,0;CARAÍ;31,0;MINAS GERAIS;SE;SUDESTE;8763871,84;42933;1943628,85;1245;9296161,07;36457;1841386,86;3285;4102;113;4255;120;2022-02-01
214;202202;2512002,0;POCINHOS;25,0;PARAÍBA;NE;NORDESTE;9080119,19;47175;1980507,7;1541;9758531,32;44751;2389946,77;3455;4076;133;4452;121;2022-02-01
215;202202;3510609,0;CARAPICUÍBA;35,0;SÃO PAULO;SE;SUDESTE;639183065,15;2593373;209661913,76;166733;694392219,38;2322036;158222460,49;218637;207728;10404;212466;9423;2022-02-01
216;202202;4309308,0;GUAÍBA;43,0;RIO GRANDE DO SUL;SU;SUL;116598262,56;519957;227427358,86;45101;123278215,9;442187;66944466,55;77686;44656;2654;44636;2572;2022-02-01
217;202202;2906600,0;CANDIBA;29,0;BAHIA;NE;NORDESTE;7253352,91;31030;1396333,73;1173;7128932,8;23661;1459168,11;2077;2826;99;2854;103;2022-02-01
218;202202;1500107,0;ABAETETUBA;15,0;PARÁ;NO;NORTE;111888159,99;496356;36424402,18;20421;111863857,61;448460;28101404,79;40270;38661;1173;39958;1120;2022-02-01
219;202202;5008305,0;TRÊS LAGOAS;50,0;MATO GROSSO DO SUL;CO;CENTRO-OESTE;211212973,36;727823;227496517,76;78265;213549427,52;620960;202772853,49;136629;56326;4124;56628;4048;2022-02-01
220;202202;2112506,0;TUTÓIA;21,0;MARANHÃO;NE;NORDESTE;26291051,89;144844;5674758,95;5409;26838560,69;131164;5830551,71;10808;12107;331;12831;320;2022-02-01
221;202202;4106571,0;CRUZEIRO DO IGUAÇU;41,0;PARANÁ;SU;SUL;3374104,25;10507;2175580,08;1282;3224034,74;7108;4000367,48;2316;1245;134;1162;132;2022-02-01
222;202202;2406502,0;LAGOA NOVA;24,0;RIO GRANDE DO NORTE;NE;NORDESTE;11059618,33;48368;2694358,9;3251;10988027,29;43344;2546641,25;5171;4073;190;4369;179;2022-02-01
223;202202;5106257,0;NOVA XAVANTINA;51,0;MATO GROSSO;CO;CENTRO-OESTE;31566014,2;93361;19660462,59;9795;29242681,97;72028;17260527,86;18434;8325;673;8198;691;2022-02-01
224;202202;3116704,0;COIMBRA;31,0;MINAS GERAIS;SE;SUDESTE;5699390,83;15818;3135757,08;1261;5058101,58;12775;2189812,63;2139;1820;146;1808;162;2022-02-01
225;202202;4105904,0;COLORADO;41,0;PARANÁ;SU;SUL;26158031,72;81392;13517672,99;10641;26993169,75;68189;10839463,78;19306;7935;818;7825;784;2022-02-01
226;202202;2902302,0;ARATUÍPE;29,0;BAHIA;NE;NORDESTE;3764427,99;26154;897707,51;741;4042141,33;23488;352369,88;870;1954;47;2170;43;2022-02-01
227;202202;2905800,0;CAMAMU;29,0;BAHIA;NE;NORDESTE;31670623,3;147596;6087691,23;5480;34344808,34;134479;6745351,14;12069;10042;373;11283;373;2022-02-01
228;202202;3204609,0;SANTA TERESA;32,0;ESPÍRITO SANTO;SE;SUDESTE;26820613,77;67136;9059070,63;5719;26490043,86;55550;11813701,67;12555;7135;592;6979;622;2022-02-01
229;202202;2104800,0;GRAJAÚ;21,0;MARANHÃO;NE;NORDESTE;78764729,09;304590;28284825,04;17817;75926567,16;256466;28353522,71;48995;19151;785;20301;758;2022-02-01
230;202202;4126272,0;SAUDADE DO IGUAÇU;41,0;PARANÁ;SU;SUL;3964474,75;11707;2001794,79;2071;3755953,56;8261;1717696,83;2782;1455;169;1429;161;2022-02-01
231;202202;5108808,0;NOVA GUARITA;51,0;MATO GROSSO;CO;CENTRO-OESTE;5407539,09;12106;1370907,32;1074;4704102,92;8192;1254494,68;2033;1603;138;1320;130;2022-02-01
232;202202;4311700,0;MACHADINHO;43,0;RIO GRANDE DO SUL;SU;SUL;3561683,55;10294;9367212,11;1560;3172784,55;6116;6909691,55;4578;1359;179;1183;183;2022-02-01
233;202202;2702405,0;DELMIRO GOUVEIA;27,0;ALAGOAS;NE;NORDESTE;39586993,78;182447;8474216,12;7974;39518129,7;161744;7397547,48;17873;14648;577;16351;533;2022-02-01
234;202202;4302352,0;BOM PRINCÍPIO;43,0;RIO GRANDE DO SUL;SU;SUL;13388430,77;38306;31025542,79;6796;13729345,18;27298;50400989,27;17910;4674;630;4131;638;2022-02-01
235;202202;3163201,0;SÃO JOSÉ DO ALEGRE;31,0;MINAS GERAIS;SE;SUDESTE;2941731,8;12044;1321115,66;1021;2854707,41;9542;1151391,19;2031;1261;82;1266;97;2022-02-01
236;202202;5219738,0;SANTO ANTÔNIO DE GOIÁS;52,0;GOIÁS;CO;CENTRO-OESTE;11663013,04;35003;12575870,12;8732;11460741,77;30709;9852834,92;7076;2361;645;2514;522;2022-02-01
237;202202;3551900,0;SEVERÍNIA;35,0;SÃO PAULO;SE;SUDESTE;14812994,66;60795;6822133,02;5175;16571686,7;49084;23117901,27;9206;5333;358;5289;367;2022-02-01
238;202202;1503705,0;ITUPIRANGA;15,0;PARÁ;NO;NORTE;46126867,21;187043;8216498,73;5728;43635158,55;156585;14434431,17;20159;12728;309;13076;310;2022-02-01
239;202202;3144805,0;NOVA LIMA;31,0;MINAS GERAIS;SE;SUDESTE;361851558,64;653744;778976018,22;95532;362502724,94;479136;380063770,56;223572;55446;5039;52970;4592;2022-02-01
240;202202;3114303,0;CARMO DO PARANAÍBA;31,0;MINAS GERAIS;SE;SUDESTE;49615325,82;88454;19643943,14;6953;53106995,69;67473;24474936,54;15618;8717;670;8733;665;2022-02-01
241;202202;5204102,0;CACHOEIRA ALTA;52,0;GOIÁS;CO;CENTRO-OESTE;20927448,43;45013;4109880,21;3265;19346204,91;35857;3887381,71;8457;3675;249;3633;264;2022-02-01
242;202202;4204194,0;CHAPADÃO DO LAGEADO;42,0;SANTA CATARINA;SU;SUL;2984466,84;5834;520217,49;583;2747861,06;3383;938140,8;1365;670;64;584;65;2022-02-01
243;202202;2311801,0;RUSSAS;23,0;CEARÁ;NE;NORDESTE;76933987,42;295321;24184466,98;16525;77537797,24;268797;25260674,83;43424;22778;1067;23854;966;2022-02-01
244;202202;4314498,0;PINHEIRINHO DO VALE;43,0;RIO GRANDE DO SUL;SU;SUL;2678062,99;7982;1438940,24;981;2218181,38;4605;1256129,95;2014;1007;112;853;109;2022-02-01
245;202202;2604205,0;CATENDE;26,0;PERNAMBUCO;NE;NORDESTE;19608863,75;95238;2648474,46;2468;20213787,03;86490;2019108,34;4341;7776;195;8734;183;2022-02-01
246;202202;4115754,0;MAUÁ DA SERRA;41,0;PARANÁ;SU;SUL;8272389,09;27177;4848926,36;4067;8661216,01;22729;5769067,6;5107;2903;278;2889;269;2022-02-01
247;202202;3163409,0;SÃO JOSÉ DO GOIABAL;31,0;MINAS GERAIS;SE;SUDESTE;3564087,97;13933;388088,24;457;3221237,66;12240;406325,31;1593;1384;77;1433;85;2022-02-01
248;202202;3158706,0;SANTANA DO GARAMBÉU;31,0;MINAS GERAIS;SE;SUDESTE;929963,86;2610;110389,61;148;1132862,54;2038;167591,23;206;428;25;432;24;2022-02-01
249;202202;5219712,0;SANTO ANTÔNIO DA BARRA;52,0;GOIÁS;CO;CENTRO-OESTE;5613372,6;16771;4003018,8;1736;5782864,38;14130;4612895,2;2259;1295;96;1351;90;2022-02-01
250;202202;3112307,0;CAPELINHA;31,0;MINAS GERAIS;SE;SUDESTE;48610701,79;152215;18357449,21;12245;48208877,94;125627;16748875,98;27932;13515;994;13989;1001;2022-02-01
251;202202;3136207,0;JOÃO MONLEVADE;31,0;MINAS GERAIS;SE;SUDESTE;102993883,48;337048;52568143,68;31175;103189878,67;283105;54140367,7;58605;30825;2518;31523;2434;2022-02-01
252;202202;4206751,0;IBIAM;42,0;SANTA CATARINA;SU;SUL;1289836,3;3363;963516,21;623;1376101,74;2547;867303,43;522;452;46;404;44;2022-02-01
253;202202;2501203,0;AREIAL;25,0;PARAÍBA;NE;NORDESTE;5086089,58;18838;715577,26;752;5341002,89;17199;488172,33;2046;1646;45;1876;41;2022-02-01
254;202202;2925204,0;POJUCA;29,0;BAHIA;NE;NORDESTE;35683996,99;185899;43861046,48;11299;36087652,95;161410;26590690,49;13230;13528;571;14262;577;2022-02-01
255;202202;3100807,0;AGUANIL;31,0;MINAS GERAIS;SE;SUDESTE;3625445,97;9407;1677875,91;747;3556409,08;7756;888000,2;1015;978;69;1028;76;2022-02-01
256;202202;5004403,0;INOCÊNCIA;50,0;MATO GROSSO DO SUL;CO;CENTRO-OESTE;9275008,63;26205;5819815,25;2829;9322238,42;20454;6587844,66;4987;2658;203;2559;208;2022-02-01
257;202202;5207501,0;ESTRELA DO NORTE;52,0;GOIÁS;CO;CENTRO-OESTE;5612010,48;12687;1146872,71;716;4758745,09;10772;1407355,18;1564;1082;65;1125;64;2022-02-01
258;202202;5103304,0;COMODORO;51,0;MATO GROSSO;CO;CENTRO-OESTE;25159844,16;73378;10123456,33;7860;24706941,37;58220;10259353,25;16278;6868;509;6773;482;2022-02-01
259;202202;2309409,0;NOVO ORIENTE;23,0;CEARÁ;NE;NORDESTE;23009724,38;96981;4060560,75;2658;24098669,5;87033;2965443,38;5597;8092;197;8491;190;2022-02-01
260;202202;4114203,0;MANDAGUARI;41,0;PARANÁ;SU;SUL;44089094,22;125947;81309979,28;18709;49133227,17;102507;48888587,33;28364;12449;1276;12612;1290;2022-02-01
261;202202;3123601,0;ELÓI MENDES;31,0;MINAS GERAIS;SE;SUDESTE;22666569,37;72171;32732532,47;8084;23694920,11;60803;31610790,76;14998;7050;672;7338;633;2022-02-01
262;202202;1303205,0;NOVO AIRÃO;13,0;AMAZONAS;NO;NORTE;7667668,82;57011;1980109,91;2502;7210932,39;46678;2352000,31;5887;3689;144;3772;140;2022-02-01
263;202202;4310553,0;ITACURUBI;43,0;RIO GRANDE DO SUL;SU;SUL;1744530,32;5860;808168,81;314;1178369,66;3779;1225429,96;617;761;33;638;41;2022-02-01
264;202202;2516607,0;TAVARES;25,0;PARAÍBA;NE;NORDESTE;5981016,58;28715;718162,21;724;6278368,0;26293;498146,0;1484;2878;90;3029;67;2022-02-01
265;202202;2112704,0;VARGEM GRANDE;21,0;MARANHÃO;NE;NORDESTE;17541759,43;100646;2636412,17;2673;17381573,38;87602;2346098,23;5949;7842;216;8071;208;2022-02-01
266;202202;4217808,0;TAIÓ;42,0;SANTA CATARINA;SU;SUL;18931615,51;51033;24265877,69;10460;18159972,37;34905;30348337,21;22113;5815;899;5390;910;2022-02-01
267;202202;2105500,0;JOÃO LISBOA;21,0;MARANHÃO;NE;NORDESTE;22731490,12;129270;3767556,89;4474;24078598,75;113792;2757514,48;11652;8151;215;8617;214;2022-02-01
268;202202;5101001,0;ARAGUAIANA;51,0;MATO GROSSO;CO;CENTRO-OESTE;2703957,07;11815;627184,16;655;2913533,55;9533;1803244,19;1372;1020;53;1068;47;2022-02-01
269;202202;4323507,0;VISTA ALEGRE;43,0;RIO GRANDE DO SUL;SU;SUL;1563902,39;4448;521697,75;406;1177938,36;2656;481816,17;890;658;68;559;66;2022-02-01
270;202202;1505502,0;PARAGOMINAS;15,0;PARÁ;NO;NORTE;153281803,85;676829;112038787,22;43166;160449750,38;582244;83887471,38;92168;44587;2122;46557;2073;2022-02-01
271;202202;2109239,0;PRESIDENTE MÉDICI;21,0;MARANHÃO;NE;NORDESTE;4098799,29;20118;1266804,89;582;3864827,65;16545;876229,32;1583;1443;32;1527;33;2022-02-01
272;202202;2502300,0;BOM SUCESSO;25,0;PARAÍBA;NE;NORDESTE;3530219,33;12928;165550,07;122;3211801,68;11995;186978,95;393;1118;21;1198;19;2022-02-01
273;202202;2912509,0;IBIPITANGA;29,0;BAHIA;NE;NORDESTE;7049910,77;26552;1132429,63;981;7394124,72;21458;1414178,27;2999;2786;117;2845;128;2022-02-01
274;202202;2302107,0;BATURITÉ;23,0;CEARÁ;NE;NORDESTE;25930591,87;127574;7179822,6;6751;27188362,06;123425;6635063,13;13932;9831;453;10510;419;2022-02-01
275;202202;2313757,0;UMIRIM;23,0;CEARÁ;NE;NORDESTE;9247703,39;59520;2303844,93;1616;9725927,66;57278;1171253,06;2722;4625;95;4942;89;2022-02-01
276;202202;2932101,0;UBAÍRA;29,0;BAHIA;NE;NORDESTE;13508831,77;61218;3825245,6;1610;13648711,33;55840;3584657,3;2851;4973;156;5059;151;2022-02-01
277;202202;3510153,0;CANITAR;35,0;SÃO PAULO;SE;SUDESTE;3560153,25;16340;872814,68;963;3540721,89;12840;716357,64;1518;1563;78;1601;61;2022-02-01
278;202202;3171154,0;VERMELHO NOVO;31,0;MINAS GERAIS;SE;SUDESTE;1904955,77;7440;452783,4;397;1661405,94;6065;624702,9;607;925;66;908;61;2022-02-01
279;202202;2201101,0;AVELINO LOPES;22,0;PIAUÍ;NE;NORDESTE;8862304,01;42738;738153,77;779;8359089,65;37459;715111,7;1876;3006;64;2958;64;2022-02-01
280;202202;2108207,0;PEDREIRAS;21,0;MARANHÃO;NE;NORDESTE;39018539,61;188180;14569056,6;10819;39051860,53;168892;14910600,42;29981;12933;599;14123;575;2022-02-01
281;202202;1718402,0;PRESIDENTE KENNEDY;17,0;TOCANTINS;NO;NORTE;3882986,05;16236;490707,63;681;3853347,19;14334;622194,06;1515;1129;43;1179;44;2022-02-01
282;202202;3110004,0;CAETÉ;31,0;MINAS GERAIS;SE;SUDESTE;43091938,67;170510;35240884,93;11776;43220800,53;139976;29885082,54;20155;15190;882;15519;860;2022-02-01
283;202202;3125002,0;EWBANK DA CÂMARA;31,0;MINAS GERAIS;SE;SUDESTE;1911051,7;9611;2672551,15;577;2185439,62;7841;2241656,66;755;1014;67;1050;54;2022-02-01
