;Indicador;Data;Reuniao;Media;Mediana;DesvioPadrao;Minimo;Maximo;numeroRespondentes;baseCalculo
310;Selic;2024-10-28;R3/2025;12,1875;12,0;0,5048;11,0;13,25;36;1
311;Selic;2024-10-28;R3/2025;12,1944;12,0;0,4374;11,0;13,25;126;0
312;Selic;2024-10-28;R2/2025;12,1806;12,0;0,3801;11,25;12,75;36;1
313;Selic;2024-10-28;R2/2025;12,1687;12,0;0,3589;11,25;12,75;126;0
314;Selic;2024-10-28;R1/2025;12,0556;12,0;0,2365;11,25;12,25;36;1
315;Selic;2024-10-28;R1/2025;12,0354;12,0;0,2425;11,25;12,25;127;0
316;Selic;2024-10-28;R8/2024;11,6974;11,75;0,1423;11,25;11,75;38;1
317;Selic;2024-10-28;R8/2024;11,6936;11,75;0,149;11,25;12,0;133;0
318;Selic;2024-10-28;R7/2024;11,2297;11,25;0,0896;10,75;11,25;37;1
319;Selic;2024-10-28;R7/2024;11,2267;11,25;0,0849;10,75;11,5;129;0
320;Selic;2024-10-25;R6/2026;9,9865;9,75;0,9425;8,5;12,5;37;1
321;Selic;2024-10-25;R6/2026;9,9626;9,75;0,91;8,0;13,0;107;0
322;Selic;2024-10-25;R5/2026;10,0743;9,75;0,9513;8,5;12,75;37;1
323;Selic;2024-10-25;R5/2026;10,1174;10,0;0,9506;8,0;13,0;115;0
324;Selic;2024-10-25;R4/2026;10,2095;10,0;0,9163;9,0;12,75;37;1
325;Selic;2024-10-25;R4/2026;10,2888;10,0;0,9311;8,5;13,0;116;0
326;Selic;2024-10-25;R3/2026;10,3684;10,25;0,9297;9,0;13,0;38;1
327;Selic;2024-10-25;R3/2026;10,4808;10,5;0,9469;8,5;13,0;117;0
328;Selic;2024-10-25;R2/2026;10,6053;10,5;0,9134;9,5;13,0;38;1
329;Selic;2024-10-25;R2/2026;10,7265;10,75;0,936;9,0;13,0;117;0
330;Selic;2024-10-25;R1/2026;10,9079;10,75;0,8967;9,75;13,25;38;1
331;Selic;2024-10-25;R1/2026;11,0127;11,0;0,9153;9,0;13,25;118;0
332;Selic;2024-10-25;R8/2025;11,2611;11,25;0,8723;10,0;13,25;45;1
333;Selic;2024-10-25;R8/2025;11,3382;11,25;0,8748;9,5;13,5;136;0
334;Selic;2024-10-25;R7/2025;11,517;11,5;0,8247;10,0;13,5;44;1
335;Selic;2024-10-25;R7/2025;11,5985;11,625;0,7802;10,0;13,5;132;0
336;Selic;2024-10-25;R6/2025;11,7955;11,75;0,7766;10,0;13,5;44;1
337;Selic;2024-10-25;R6/2025;11,8523;12,0;0,6983;10,0;13,5;132;0
338;Selic;2024-10-25;R5/2025;11,9886;12,0;0,6908;10,0;13,5;44;1
339;Selic;2024-10-25;R5/2025;12,0492;12,0;0,5939;10,0;13,5;132;0
340;Selic;2024-10-25;R4/2025;12,1193;12,0;0,6135;10,5;13,5;44;1
341;Selic;2024-10-25;R4/2025;12,1629;12,0;0,5094;10,5;13,5;132;0
342;Selic;2024-10-25;R3/2025;12,142;12,0;0,5123;11,0;13,25;44;1
343;Selic;2024-10-25;R3/2025;12,1894;12,0;0,4386;11,0;13,25;132;0
344;Selic;2024-10-25;R2/2025;12,142;12,0;0,3967;11,25;12,75;44;1
345;Selic;2024-10-25;R2/2025;12,1648;12,0;0,3639;11,25;12,75;132;0
346;Selic;2024-10-25;R1/2025;12,0284;12,0;0,2396;11,25;12,25;44;1
347;Selic;2024-10-25;R1/2025;12,0338;12,0;0,2486;11,25;12,25;133;0
348;Selic;2024-10-25;R8/2024;11,7065;11,75;0,1309;11,25;11,75;46;1
349;Selic;2024-10-25;R8/2024;11,6888;11,75;0,1554;11,25;12,0;139;0
350;Selic;2024-10-25;R7/2024;11,233;11,25;0,0825;10,75;11,25;44;1
351;Selic;2024-10-25;R7/2024;11,2241;11,25;0,0875;10,75;11,5;135;0
352;Selic;2024-10-24;R6/2026;10,0119;9,75;1,0498;8,25;13,0;63;1
353;Selic;2024-10-24;R6/2026;9,9571;9,75;0,919;8,0;13,0;105;0
354;Selic;2024-10-24;R5/2026;10,1434;9,75;1,0815;8,25;13,0;68;1
355;Selic;2024-10-24;R5/2026;10,0987;10,0;0,9663;8,0;13,0;114;0
356;Selic;2024-10-24;R4/2026;10,2717;10,0;1,0467;8,5;13,0;69;1
357;Selic;2024-10-24;R4/2026;10,2587;10,0;0,9532;8,5;13,0;115;0
358;Selic;2024-10-24;R3/2026;10,4357;10,25;1,0348;9,0;13,0;70;1
359;Selic;2024-10-24;R3/2026;10,4418;10,5;0,9673;8,5;13,0;116;0
360;Selic;2024-10-24;R2/2026;10,6536;10,5;0,9895;9,0;13,0;70;1
361;Selic;2024-10-24;R2/2026;10,6875;10,625;0,9439;9,0;13,0;116;0
362;Selic;2024-10-24;R1/2026;10,9296;10,75;0,9271;9,0;13,25;71;1
363;Selic;2024-10-24;R1/2026;10,9744;10,75;0,9119;9,0;13,25;117;0
364;Selic;2024-10-24;R8/2025;11,2308;11,125;0,8499;9,5;13,25;78;1
365;Selic;2024-10-24;R8/2025;11,2854;11,25;0,8677;9,5;13,5;134;0
366;Selic;2024-10-24;R7/2025;11,5133;11,5;0,7734;10,0;13,25;75;1
367;Selic;2024-10-24;R7/2025;11,5558;11,5;0,7785;10,0;13,5;130;0
368;Selic;2024-10-24;R6/2025;11,7833;12,0;0,7134;10,0;13,5;75;1
369;Selic;2024-10-24;R6/2025;11,8154;12,0;0,7082;10,0;13,5;130;0
370;Selic;2024-10-24;R5/2025;11,9933;12,0;0,6298;10,0;13,5;75;1
371;Selic;2024-10-24;R5/2025;12,0231;12,0;0,6048;10,0;13,5;130;0
372;Selic;2024-10-24;R4/2025;12,1033;12,0;0,5479;10,5;13,5;75;1
373;Selic;2024-10-24;R4/2025;12,1442;12,0;0,5141;10,5;13,5;130;0
374;Selic;2024-10-24;R3/2025;12,1333;12,0;0,4696;11,0;13,25;75;1
375;Selic;2024-10-24;R3/2025;12,175;12,0;0,4381;11,0;13,25;130;0
376;Selic;2024-10-24;R2/2025;12,13;12,0;0,3881;11,25;12,75;75;1
377;Selic;2024-10-24;R2/2025;12,15;12,0;0,3611;11,25;12,75;130;0
378;Selic;2024-10-24;R1/2025;12,0132;12,0;0,2656;11,25;12,25;76;1
379;Selic;2024-10-24;R1/2025;12,0267;12,0;0,2495;11,25;12,25;131;0
380;Selic;2024-10-24;R8/2024;11,6867;11,75;0,1513;11,25;11,75;79;1
381;Selic;2024-10-24;R8/2024;11,6861;11,75;0,157;11,25;12,0;137;0
382;Selic;2024-10-24;R7/2024;11,2171;11,25;0,0937;10,75;11,25;76;1
383;Selic;2024-10-24;R7/2024;11,2218;11,25;0,0902;10,75;11,5;133;0
384;Selic;2024-10-23;R6/2026;9,9921;9,75;1,0389;8,25;13,0;63;1
385;Selic;2024-10-23;R6/2026;9,9548;9,75;0,9353;8,0;13,0;105;0
386;Selic;2024-10-23;R5/2026;10,1434;9,875;1,0704;8,25;13,0;68;1
387;Selic;2024-10-23;R5/2026;10,0965;9,875;0,9809;8,0;13,0;114;0
388;Selic;2024-10-23;R4/2026;10,2971;10,0;1,0367;8,5;13,0;69;1
389;Selic;2024-10-23;R4/2026;10,2565;10,0;0,9682;8,5;13,0;115;0
390;Selic;2024-10-23;R3/2026;10,4964;10,25;1,029;9,0;13,0;69;1
391;Selic;2024-10-23;R3/2026;10,4353;10,5;0,981;8,5;13,0;116;0
392;Selic;2024-10-23;R2/2026;10,7428;10,5;0,989;9,0;13,0;69;1
393;Selic;2024-10-23;R2/2026;10,681;10,5;0,9591;9,0;13,0;116;0
394;Selic;2024-10-23;R1/2026;11,0286;10,875;0,9388;9,0;13,25;70;1
395;Selic;2024-10-23;R1/2026;10,9637;10,75;0,9304;9,0;13,25;117;0
396;Selic;2024-10-23;R8/2025;11,3045;11,25;0,8758;9,5;13,25;78;1
397;Selic;2024-10-23;R8/2025;11,2687;11,25;0,8871;9,5;13,5;134;0
398;Selic;2024-10-23;R7/2025;11,5867;11,75;0,7805;10,0;13,25;75;1
399;Selic;2024-10-23;R7/2025;11,5385;11,5;0,7993;9,5;13,5;130;0
400;Selic;2024-10-23;R6/2025;11,8467;12,0;0,7152;10,0;13,5;75;1
401;Selic;2024-10-23;R6/2025;11,7942;12,0;0,7361;9,5;13,5;130;0
402;Selic;2024-10-23;R5/2025;12,0367;12,0;0,6281;10,0;13,5;75;1
403;Selic;2024-10-23;R5/2025;12,0038;12,0;0,6294;10,0;13,5;130;0
404;Selic;2024-10-23;R4/2025;12,14;12,0;0,545;10,5;13,5;75;1
405;Selic;2024-10-23;R4/2025;12,1288;12,0;0,5337;10,5;13,5;130;0
406;Selic;2024-10-23;R3/2025;12,16;12,0;0,4702;11,0;13,25;75;1
407;Selic;2024-10-23;R3/2025;12,1615;12,0;0,4524;11,0;13,25;130;0
408;Selic;2024-10-23;R2/2025;12,1467;12,0;0,3896;11,25;12,75;75;1
409;Selic;2024-10-23;R2/2025;12,1346;12,0;0,3762;11,25;12,75;130;0
410;Selic;2024-10-23;R1/2025;12,0164;12,0;0,267;11,25;12,25;76;1
411;Selic;2024-10-23;R1/2025;12,0115;12,0;0,2673;11,0;12,25;131;0
412;Selic;2024-10-23;R8/2024;11,6962;11,75;0,1416;11,25;11,75;79;1
413;Selic;2024-10-23;R8/2024;11,6788;11,75;0,176;10,75;12,0;137;0
414;Selic;2024-10-23;R7/2024;11,2171;11,25;0,0937;10,75;11,25;76;1
415;Selic;2024-10-23;R7/2024;11,2162;11,25;0,1007;10,75;11,5;133;0
416;Selic;2024-10-22;R6/2026;9,9929;9,75;1,0097;8,25;13,0;70;1
417;Selic;2024-10-22;R6/2026;9,9548;9,75;0,9353;8,0;13,0;105;0
418;Selic;2024-10-22;R5/2026;10,1567;10,0;1,0415;8,25;13,0;75;1
419;Selic;2024-10-22;R5/2026;10,0987;9,875;0,9799;8,0;13,0;114;0
420;Selic;2024-10-22;R4/2026;10,3224;10,0;1,0202;8,5;13,0;76;1
421;Selic;2024-10-22;R4/2026;10,2587;10,0;0,9674;8,5;13,0;115;0
422;Selic;2024-10-22;R3/2026;10,523;10,5;1,0173;9,0;13,0;76;1
423;Selic;2024-10-22;R3/2026;10,4375;10,5;0,9803;8,5;13,0;116;0
424;Selic;2024-10-22;R2/2026;10,7697;10,75;0,9874;9,0;13,0;76;1
425;Selic;2024-10-22;R2/2026;10,6832;10,5;0,9584;9,0;13,0;116;0
426;Selic;2024-10-22;R1/2026;11,0519;11,0;0,9461;9,0;13,25;77;1
427;Selic;2024-10-22;R1/2026;10,9637;10,75;0,9304;9,0;13,25;117;0
428;Selic;2024-10-22;R8/2025;11,3401;11,25;0,8924;9,5;13,25;86;1
429;Selic;2024-10-22;R8/2025;11,2668;11,25;0,8874;9,5;13,5;134;0
430;Selic;2024-10-22;R7/2025;11,6084;11,75;0,7869;10,0;13,25;83;1
431;Selic;2024-10-22;R7/2025;11,5346;11,5;0,7995;9,5;13,5;130;0
432;Selic;2024-10-22;R6/2025;11,8554;12,0;0,7094;10,0;13,5;83;1
433;Selic;2024-10-22;R6/2025;11,7885;12,0;0,7354;9,5;13,5;130;0
434;Selic;2024-10-22;R5/2025;12,0422;12,0;0,6158;10,0;13,5;83;1
435;Selic;2024-10-22;R5/2025;11,9981;12,0;0,6283;10,0;13,5;130;0
436;Selic;2024-10-22;R4/2025;12,1476;12,0;0,5322;10,5;13,5;83;1
437;Selic;2024-10-22;R4/2025;12,125;12,0;0,5328;10,5;13,5;130;0
438;Selic;2024-10-22;R3/2025;12,1747;12,0;0,4604;11,0;13,25;83;1
439;Selic;2024-10-22;R3/2025;12,1596;12,0;0,4515;11,0;13,25;130;0
440;Selic;2024-10-22;R2/2025;12,1566;12,0;0,3797;11,25;12,75;83;1
441;Selic;2024-10-22;R2/2025;12,1327;12,0;0,3749;11,25;12,75;130;0
442;Selic;2024-10-22;R1/2025;12,0238;12,0;0,2577;11,25;12,25;84;1
443;Selic;2024-10-22;R1/2025;12,0095;12,0;0,2665;11,0;12,25;131;0
444;Selic;2024-10-22;R8/2024;11,7011;11,75;0,1358;11,25;11,75;87;1
445;Selic;2024-10-22;R8/2024;11,6788;11,75;0,176;10,75;12,0;137;0
446;Selic;2024-10-22;R7/2024;11,2202;11,25;0,0897;10,75;11,25;84;1
447;Selic;2024-10-22;R7/2024;11,2162;11,25;0,1007;10,75;11,5;133;0
448;Selic;2024-10-21;R6/2026;9,9894;9,75;1,0057;8,25;13,0;71;1
449;Selic;2024-10-21;R6/2026;9,9548;9,75;0,9353;8,0;13,0;105;0
450;Selic;2024-10-21;R5/2026;10,1513;10,0;1,0404;8,25;13,0;76;1
451;Selic;2024-10-21;R5/2026;10,0987;9,875;0,9799;8,0;13,0;114;0
452;Selic;2024-10-21;R4/2026;10,3214;10,0;1,016;8,5;13,0;77;1
453;Selic;2024-10-21;R4/2026;10,2587;10,0;0,9674;8,5;13,0;115;0
454;Selic;2024-10-21;R3/2026;10,5227;10,5;1,013;9,0;13,0;77;1
455;Selic;2024-10-21;R3/2026;10,4375;10,5;0,9803;8,5;13,0;116;0
456;Selic;2024-10-21;R2/2026;10,7695;10,75;0,9834;9,0;13,0;77;1
457;Selic;2024-10-21;R2/2026;10,6832;10,5;0,9584;9,0;13,0;116;0
458;Selic;2024-10-21;R1/2026;11,0545;11,0;0,9402;9,0;13,25;78;1
459;Selic;2024-10-21;R1/2026;10,9637;10,75;0,9304;9,0;13,25;117;0
460;Selic;2024-10-21;R8/2025;11,3333;11,25;0,8919;9,5;13,25;87;1
461;Selic;2024-10-21;R8/2025;11,2631;11,25;0,8885;9,5;13,5;134;0
462;Selic;2024-10-21;R7/2025;11,6042;11,75;0,7889;10,0;13,25;84;1
463;Selic;2024-10-21;R7/2025;11,5346;11,5;0,7995;9,5;13,5;130;0
464;Selic;2024-10-21;R6/2025;11,8542;12,0;0,7084;10,0;13,5;84;1
465;Selic;2024-10-21;R6/2025;11,7885;12,0;0,7354;9,5;13,5;130;0
466;Selic;2024-10-21;R5/2025;12,0446;12,0;0,6089;10,0;13,5;84;1
467;Selic;2024-10-21;R5/2025;11,9981;12,0;0,6283;10,0;13,5;130;0
468;Selic;2024-10-21;R4/2025;12,1548;12,0;0,5203;10,5;13,5;84;1
469;Selic;2024-10-21;R4/2025;12,125;12,0;0,5328;10,5;13,5;130;0
470;Selic;2024-10-21;R3/2025;12,1815;12,0;0,4471;11,0;13,25;84;1
471;Selic;2024-10-21;R3/2025;12,1596;12,0;0,4515;11,0;13,25;130;0
472;Selic;2024-10-21;R2/2025;12,1637;12,0;0,3649;11,25;12,75;84;1
473;Selic;2024-10-21;R2/2025;12,1327;12,0;0,3749;11,25;12,75;130;0
474;Selic;2024-10-21;R1/2025;12,0294;12,0;0,2438;11,25;12,25;85;1
475;Selic;2024-10-21;R1/2025;12,0095;12,0;0,2665;11,0;12,25;131;0
476;Selic;2024-10-21;R8/2024;11,7045;11,75;0,1281;11,25;11,75;88;1
477;Selic;2024-10-21;R8/2024;11,677;11,75;0,1816;10,75;12,0;137;0
478;Selic;2024-10-21;R7/2024;11,2265;11,25;0,073;11,0;11,25;85;1
479;Selic;2024-10-21;R7/2024;11,2162;11,25;0,1007;10,75;11,5;133;0
480;Selic;2024-10-18;R6/2026;9,8911;9,75;0,9065;8,25;13,0;62;1
481;Selic;2024-10-18;R6/2026;9,8971;9,75;0,8534;8,0;13,0;102;0
482;Selic;2024-10-18;R5/2026;10,0588;9,875;0,9531;8,25;13,0;68;1
483;Selic;2024-10-18;R5/2026;10,0625;9,75;0,9359;8,0;13,0;116;0
484;Selic;2024-10-18;R4/2026;10,2428;10,0;0,9354;8,5;13,0;69;1
485;Selic;2024-10-18;R4/2026;10,2222;10,0;0,9296;8,5;13,0;117;0
486;Selic;2024-10-18;R3/2026;10,4393;10,5;0,9415;9,0;13,0;70;1
487;Selic;2024-10-18;R3/2026;10,4004;10,375;0,9473;8,5;13,0;118;0
488;Selic;2024-10-18;R2/2026;10,7036;10,75;0,9261;9,0;13,0;70;1
489;Selic;2024-10-18;R2/2026;10,6462;10,5;0,9367;9,0;13,0;118;0
490;Selic;2024-10-18;R1/2026;10,9965;11,0;0,8945;9,0;13,0;71;1
491;Selic;2024-10-18;R1/2026;10,9244;10,75;0,9176;9,0;13,0;119;0
492;Selic;2024-10-18;R8/2025;11,3031;11,25;0,8676;9,5;13,0;80;1
493;Selic;2024-10-18;R8/2025;11,2315;11,25;0,8885;9,5;13,5;135;0
494;Selic;2024-10-18;R7/2025;11,5747;11,75;0,7719;10,0;13,0;77;1
495;Selic;2024-10-18;R7/2025;11,5038;11,5;0,8019;9,5;13,5;131;0
496;Selic;2024-10-18;R6/2025;11,8312;12,0;0,6995;10,0;13,5;77;1
497;Selic;2024-10-18;R6/2025;11,7595;12,0;0,7429;9,5;13,5;131;0
498;Selic;2024-10-18;R5/2025;12,0325;12,0;0,5981;10,0;13,5;77;1
499;Selic;2024-10-18;R5/2025;11,9733;12,0;0,637;10,0;13,5;131;0
500;Selic;2024-10-18;R4/2025;12,1461;12,0;0,4989;10,5;13,5;77;1
501;Selic;2024-10-18;R4/2025;12,0992;12,0;0,5453;10,0;13,5;131;0
502;Selic;2024-10-18;R3/2025;12,1818;12,0;0,4219;11,0;13,25;77;1
503;Selic;2024-10-18;R3/2025;12,1374;12,0;0,4666;10,25;13,25;131;0
504;Selic;2024-10-18;R2/2025;12,1623;12,0;0,3507;11,25;12,75;77;1
505;Selic;2024-10-18;R2/2025;12,1126;12,0;0,3922;10,5;12,75;131;0
506;Selic;2024-10-18;R1/2025;12,0288;12,0;0,2499;11,25;12,25;78;1
507;Selic;2024-10-18;R1/2025;11,9981;12,0;0,2878;10,75;12,25;132;0
508;Selic;2024-10-18;R8/2024;11,6914;11,75;0,1484;11,25;11,75;81;1
509;Selic;2024-10-18;R8/2024;11,6679;11,75;0,1937;10,75;12,0;137;0
510;Selic;2024-10-18;R7/2024;11,2212;11,25;0,0799;11,0;11,25;78;1
511;Selic;2024-10-18;R7/2024;11,2127;11,25;0,1036;10,75;11,5;134;0
512;Selic;2024-10-17;R6/2026;9,9278;9,75;0,9;8,25;13,0;45;1
513;Selic;2024-10-17;R6/2026;9,9043;9,75;0,8404;8,0;13,0;94;0
514;Selic;2024-10-17;R5/2026;10,0052;9,875;0,9021;8,25;13,0;48;1
515;Selic;2024-10-17;R5/2026;10,0647;9,75;0,9376;8,0;13,0;112;0
516;Selic;2024-10-17;R4/2026;10,1719;10,0;0,9286;8,5;13,0;48;1
517;Selic;2024-10-17;R4/2026;10,2124;10,0;0,9379;8,5;13,0;113;0
518;Selic;2024-10-17;R3/2026;10,3724;10,25;0,9342;9,0;13,0;49;1
519;Selic;2024-10-17;R3/2026;10,3882;10,25;0,9529;8,5;13,0;114;0
520;Selic;2024-10-17;R2/2026;10,6429;10,75;0,9676;9,0;13,0;49;1
521;Selic;2024-10-17;R2/2026;10,6272;10,5;0,9449;9,0;13,0;114;0
522;Selic;2024-10-17;R1/2026;10,9439;11,0;0,9978;9,0;13,0;49;1
523;Selic;2024-10-17;R1/2026;10,8957;10,75;0,9331;9,0;13,0;115;0
524;Selic;2024-10-17;R8/2025;11,2955;11,25;0,9955;9,5;13,5;55;1
525;Selic;2024-10-17;R8/2025;11,1981;11,125;0,9039;9,5;13,5;130;0
526;Selic;2024-10-17;R7/2025;11,5648;11,75;0,9356;9,5;13,5;54;1
527;Selic;2024-10-17;R7/2025;11,4685;11,5;0,8259;9,5;13,5;127;0
528;Selic;2024-10-17;R6/2025;11,8194;12,0;0,8798;9,75;13,5;54;1
529;Selic;2024-10-17;R6/2025;11,7224;11,75;0,7654;9,5;13,5;127;0
530;Selic;2024-10-17;R5/2025;12,0;12,0;0,7788;10,0;13,5;54;1
531;Selic;2024-10-17;R5/2025;11,9272;12,0;0,6604;10,0;13,5;127;0
532;Selic;2024-10-17;R4/2025;12,125;12,0;0,6522;10,5;13,5;54;1
533;Selic;2024-10-17;R4/2025;12,0531;12,0;0,56;10,0;13,5;127;0
534;Selic;2024-10-17;R3/2025;12,1713;12,0;0,5222;11,0;13,25;54;1
535;Selic;2024-10-17;R3/2025;12,0945;12,0;0,4726;10,25;13,25;127;0
536;Selic;2024-10-17;R2/2025;12,1389;12,0;0,3958;11,25;12,75;54;1
537;Selic;2024-10-17;R2/2025;12,0728;12,0;0,3932;10,5;12,75;127;0
538;Selic;2024-10-17;R1/2025;12,0;12,0;0,2805;11,25;12,25;54;1
539;Selic;2024-10-17;R1/2025;11,9744;12,0;0,2974;10,75;12,25;127;0
540;Selic;2024-10-17;R8/2024;11,6786;11,75;0,1617;11,25;11,75;56;1
541;Selic;2024-10-17;R8/2024;11,6572;11,75;0,2027;10,75;12,0;132;0
542;Selic;2024-10-17;R7/2024;11,2222;11,25;0,0786;11,0;11,25;54;1
543;Selic;2024-10-17;R7/2024;11,2074;11,25;0,1084;10,75;11,5;129;0
544;Selic;2024-10-16;R6/2026;9,8953;9,75;0,9663;8,0;13,0;43;1
545;Selic;2024-10-16;R6/2026;9,9076;9,75;0,8492;8,0;13,0;92;0
546;Selic;2024-10-16;R5/2026;9,9511;9,75;0,9691;8,0;13,0;46;1
547;Selic;2024-10-16;R5/2026;10,0518;9,75;0,9474;8,0;13,0;111;0
548;Selic;2024-10-16;R4/2026;10,1033;10,0;0,9774;8,5;13,0;46;1
549;Selic;2024-10-16;R4/2026;10,192;10,0;0,9484;8,5;13,0;112;0
550;Selic;2024-10-16;R3/2026;10,2713;10,0;0,9783;8,5;13,0;47;1
551;Selic;2024-10-16;R3/2026;10,3562;10,25;0,9627;8,5;13,0;113;0
552;Selic;2024-10-16;R2/2026;10,516;10,25;0,9858;9,0;13,0;47;1
553;Selic;2024-10-16;R2/2026;10,5819;10,5;0,955;9,0;13,0;113;0
554;Selic;2024-10-16;R1/2026;10,8032;10,75;0,9959;9,0;13,0;47;1
555;Selic;2024-10-16;R1/2026;10,8443;10,75;0,9345;9,0;13,0;114;0
556;Selic;2024-10-16;R8/2025;11,1875;11,25;0,9865;9,5;13,5;52;1
557;Selic;2024-10-16;R8/2025;11,155;11,0;0,8953;9,5;13,5;129;0
558;Selic;2024-10-16;R7/2025;11,4657;11,5;0,9394;9,5;13,5;51;1
559;Selic;2024-10-16;R7/2025;11,4286;11,5;0,8219;9,5;13,5;126;0
560;Selic;2024-10-16;R6/2025;11,7304;12,0;0,8854;9,75;13,5;51;1
561;Selic;2024-10-16;R6/2025;11,6845;11,75;0,7632;9,5;13,5;126;0
562;Selic;2024-10-16;R5/2025;11,9412;12,0;0,793;10,0;13,5;51;1
563;Selic;2024-10-16;R5/2025;11,9008;12,0;0,6607;10,0;13,5;126;0
564;Selic;2024-10-16;R4/2025;12,0882;12,0;0,6657;10,5;13,5;51;1
565;Selic;2024-10-16;R4/2025;12,0357;12,0;0,5579;10,0;13,5;126;0
566;Selic;2024-10-16;R3/2025;12,1471;12,0;0,5313;11,0;13,25;51;1
567;Selic;2024-10-16;R3/2025;12,0813;12,0;0,4702;10,25;13,25;126;0
568;Selic;2024-10-16;R2/2025;12,1127;12,0;0,4062;11,25;12,75;51;1
569;Selic;2024-10-16;R2/2025;12,0615;12,0;0,3917;10,5;12,75;126;0
570;Selic;2024-10-16;R1/2025;11,9706;12,0;0,2914;11,25;12,25;51;1
571;Selic;2024-10-16;R1/2025;11,9683;12,0;0,2971;10,75;12,25;126;0
572;Selic;2024-10-16;R8/2024;11,6651;11,75;0,1747;11,25;11,75;53;1
573;Selic;2024-10-16;R8/2024;11,6553;11,75;0,203;10,75;12,0;132;0
574;Selic;2024-10-16;R7/2024;11,2157;11,25;0,086;11,0;11,25;51;1
575;Selic;2024-10-16;R7/2024;11,207;11,25;0,1087;10,75;11,5;128;0
576;Selic;2024-10-15;R6/2026;9,8598;9,75;0,9754;8,0;13,0;41;1
577;Selic;2024-10-15;R6/2026;9,8901;9,75;0,851;8,0;13,0;91;0
578;Selic;2024-10-15;R5/2026;9,9674;9,75;1,0183;8,0;13,0;46;1
579;Selic;2024-10-15;R5/2026;10,0318;9,75;0,9517;8,0;13,0;110;0
580;Selic;2024-10-15;R4/2026;10,1141;9,875;1,0171;8,5;13,0;46;1
581;Selic;2024-10-15;R4/2026;10,1644;10,0;0,9506;8,5;13,0;111;0
582;Selic;2024-10-15;R3/2026;10,2766;10,0;1,0016;8,5;13,0;47;1
583;Selic;2024-10-15;R3/2026;10,3281;10,0;0,9584;8,5;13,0;112;0
584;Selic;2024-10-15;R2/2026;10,516;10,25;0,9912;9,0;13,0;47;1
585;Selic;2024-10-15;R2/2026;10,5513;10,5;0,9444;9,0;13,0;112;0
586;Selic;2024-10-15;R1/2026;10,7926;10,75;0,9938;9,0;13,0;47;1
587;Selic;2024-10-15;R1/2026;10,8075;10,75;0,9187;9,0;13,0;113;0
588;Selic;2024-10-15;R8/2025;11,1394;11,0;0,965;9,5;13,5;52;1
589;Selic;2024-10-15;R8/2025;11,1094;11,0;0,8709;9,5;13,5;128;0
590;Selic;2024-10-15;R7/2025;11,4265;11,5;0,9462;9,5;13,5;51;1
591;Selic;2024-10-15;R7/2025;11,392;11,5;0,8083;9,5;13,5;125;0
592;Selic;2024-10-15;R6/2025;11,6863;12,0;0,9153;9,5;13,5;51;1
593;Selic;2024-10-15;R6/2025;11,652;11,75;0,7562;9,5;13,5;125;0
594;Selic;2024-10-15;R5/2025;11,8922;12,0;0,8199;10,0;13,5;51;1
595;Selic;2024-10-15;R5/2025;11,87;12,0;0,6562;10,0;13,5;125;0
596;Selic;2024-10-15;R4/2025;12,0392;12,0;0,6867;10,5;13,5;51;1
597;Selic;2024-10-15;R4/2025;12,01;12,0;0,5526;10,0;13,5;125;0
598;Selic;2024-10-15;R3/2025;12,098;12,0;0,5402;11,0;13,25;51;1
599;Selic;2024-10-15;R3/2025;12,056;12,0;0,4657;10,25;13,25;125;0
600;Selic;2024-10-15;R2/2025;12,0735;12,0;0,4091;11,25;12,75;51;1
601;Selic;2024-10-15;R2/2025;12,04;12,0;0,3904;10,5;12,75;125;0
602;Selic;2024-10-15;R1/2025;11,9559;12,0;0,2958;11,25;12,25;51;1
603;Selic;2024-10-15;R1/2025;11,956;12,0;0,3018;10,75;12,25;125;0
604;Selic;2024-10-15;R8/2024;11,6651;11,75;0,1813;11,25;12,0;53;1
605;Selic;2024-10-15;R8/2024;11,6489;11,75;0,2067;10,75;12,0;131;0
606;Selic;2024-10-15;R7/2024;11,2157;11,25;0,0993;11,0;11,5;51;1
607;Selic;2024-10-15;R7/2024;11,2047;11,25;0,1106;10,75;11,5;127;0
608;Selic;2024-10-14;R6/2026;9,8563;9,5;0,9809;8,0;13,0;40;1
609;Selic;2024-10-14;R6/2026;9,9;9,75;0,8505;8,0;13,0;90;0
610;Selic;2024-10-14;R5/2026;9,9556;9,75;1,0251;8,0;13,0;45;1
611;Selic;2024-10-14;R5/2026;10,0409;9,75;0,9466;8,0;13,0;110;0
612;Selic;2024-10-14;R4/2026;10,0944;9,75;1,0305;8,5;13,0;45;1
613;Selic;2024-10-14;R4/2026;10,1689;10,0;0,9487;8,5;13,0;111;0
614;Selic;2024-10-14;R3/2026;10,2554;10,0;1,0168;8,5;13,0;46;1
615;Selic;2024-10-14;R3/2026;10,3304;10,0;0,9574;8,5;13,0;112;0
616;Selic;2024-10-14;R2/2026;10,4837;10,25;1,01;9,0;13,0;46;1
617;Selic;2024-10-14;R2/2026;10,5513;10,5;0,9444;9,0;13,0;112;0
618;Selic;2024-10-14;R1/2026;10,7554;10,5;1,0142;9,0;13,0;46;1
619;Selic;2024-10-14;R1/2026;10,8031;10,75;0,9214;9,0;13,0;113;0
620;Selic;2024-10-14;R8/2025;11,1078;10,75;0,9855;9,5;13,5;51;1
